x0_Block,x0_Mixed,x0_Monolithic,x0_Others,x0_Panel,"x0_Stone, brick",x0_Wooden,x1_Cash loans,x1_Revolving loans,x2_Children,x2_Family,x2_Other_A,x2_Other_B,"x2_Spouse, partner",x2_Unaccompanied,x3_Commercial associate,x3_Pensioner,x3_State servant,x3_Working,x4_Higher education,x4_Incomplete higher,x4_Secondary / secondary special,x5_No,x5_Yes,x6_F,x6_M,x7_N,x7_Y,x8_N,x8_Y,x9_block of flats,x9_specific housing,x9_terraced house,x10_FRIDAY,x10_MONDAY,x10_SATURDAY,x10_SUNDAY,x10_THURSDAY,x10_TUESDAY,x10_WEDNESDAY,x11_Co-op apartment,x11_House / apartment,x11_Municipal apartment,x11_Office apartment,x11_Rented apartment,x11_With parents,x12_Civil marriage,x12_Married,x12_Separated,x12_Single / not married,x12_Widow,REGION_RATING_CLIENT_W_CITY,FLAG_EMP_PHONE,FLAG_DOCUMENT_15,YEARS_BEGINEXPLUATATION_MODE,AMT_ANNUITY,SK_ID_CURR,FLAG_DOCUMENT_11,ENTRANCES_MEDI,AMT_REQ_CREDIT_BUREAU_HOUR,FLAG_DOCUMENT_3,OBS_30_CNT_SOCIAL_CIRCLE,DAYS_ID_PUBLISH,REG_REGION_NOT_LIVE_REGION,NONLIVINGAREA_MEDI,BASEMENTAREA_MEDI,REGION_POPULATION_RELATIVE,AMT_REQ_CREDIT_BUREAU_WEEK,DEF_60_CNT_SOCIAL_CIRCLE,FLAG_DOCUMENT_12,AMT_REQ_CREDIT_BUREAU_YEAR,CNT_CHILDREN,FLOORSMAX_AVG,FLAG_PHONE,FLAG_DOCUMENT_17,FLAG_EMAIL,FLAG_DOCUMENT_8,APARTMENTS_MEDI,YEARS_BEGINEXPLUATATION_MEDI,REG_CITY_NOT_LIVE_CITY,FLOORSMAX_MEDI,EXT_SOURCE_2,EXT_SOURCE_3,REG_CITY_NOT_WORK_CITY,TOTALAREA_MODE,FLOORSMAX_MODE,DAYS_BIRTH,EXT_SOURCE_1,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_MON,HOUR_APPR_PROCESS_START,FLAG_DOCUMENT_20,ELEVATORS_MEDI,NONLIVINGAREA_AVG,AMT_GOODS_PRICE,AMT_INCOME_TOTAL,LIVINGAREA_MEDI,FLAG_MOBIL,APARTMENTS_AVG,ENTRANCES_AVG,CNT_FAM_MEMBERS,FLAG_DOCUMENT_21,REG_REGION_NOT_WORK_REGION,LANDAREA_MEDI,ENTRANCES_MODE,REGION_RATING_CLIENT,LIVE_REGION_NOT_WORK_REGION,LIVINGAREA_MODE,FLAG_DOCUMENT_10,APARTMENTS_MODE,OBS_60_CNT_SOCIAL_CIRCLE,FLAG_DOCUMENT_19,YEARS_BEGINEXPLUATATION_AVG,DAYS_REGISTRATION,ELEVATORS_AVG,FLAG_DOCUMENT_14,LANDAREA_MODE,DAYS_EMPLOYED,BASEMENTAREA_MODE,LANDAREA_AVG,FLAG_CONT_MOBILE,DEF_30_CNT_SOCIAL_CIRCLE,FLAG_DOCUMENT_5,BASEMENTAREA_AVG,AMT_REQ_CREDIT_BUREAU_QRT,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,LIVINGAREA_AVG,TARGET,FLAG_DOCUMENT_9,FLAG_WORK_PHONE,AMT_CREDIT,FLAG_DOCUMENT_4,ELEVATORS_MODE,FLAG_DOCUMENT_6,NONLIVINGAREA_MODE,LIVE_CITY_NOT_WORK_CITY
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6688311688311686,0.1810850439882698,0.6928773871381335,0.0,0.13630371737411018,0.0,1.0,0.08333333333333333,0.16355690031938142,0.0,0.025731847067402856,0.0847,0.09535040431266847,0.0,0.0,0.0,0.0,0.0,0.17395387665657933,0.0,0.0,0.0,0.0,0.08110781404549951,0.6688311688311686,0.0,0.17395387665657933,0.23367356475849582,0.6988385933659202,0.0,0.05668988710064857,0.17395387665657933,0.6427649336932285,0.6739567223395139,0.0,0.0,0.9444444444444444,0.0,0.0,0.02573920442459051,0.3814432989690722,0.08823529411764706,0.06970631927779683,0.0,0.08102372034956305,0.13630371737411018,0.25,0.0,0.0,0.054,0.13630371737411018,1.0,0.0,0.06955453834989393,0.0,0.08110757167360941,0.08333333333333333,0.0,0.6688311688311686,0.7242808386153095,0.0,0.0,0.0543,0.03194943939073408,0.0879,0.0531,1.0,0.0,0.0,0.0847,0.0,0.8949232585596222,0.0,0.0696754681865767,0.0,0.0,1.0,0.44727657707341223,0.0,0.0,0.0,0.056587091069849695,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.8392857142857135,0.32484380976667093,0.34404312031851,0.0,0.22726074347482203,0.0,0.0,0.08333333333333333,0.1363254328458564,0.0,0.0,0.1223,0.3353548966756514,0.0,0.3333333333333333,0.0,0.25,0.0,0.3913179588855264,0.0,0.0,0.0,0.0,0.2548219584569733,0.8392857142857135,0.0,0.3913179588855264,0.7760740916261524,0.5164853876194895,0.0,0.22964208503483063,0.3913179588855264,0.17973242577162307,0.9044583255392801,0.0,0.0,0.7777777777777777,0.0,0.2608695652173913,0.0,0.48453608247422686,0.2647058823529412,0.27973945834761743,0.0,0.2548064918851436,0.22726074347482203,0.25,0.0,0.0,0.0,0.22726074347482203,0.5,0.0,0.27978117673328123,0.0,0.254839500122519,0.08333333333333333,0.0,0.8392857142857135,0.5662481716235982,0.2608695652173913,0.0,0.0,1.0,0.127,0.0,1.0,0.2,0.0,0.1223,0.0,0.718417945690673,0.0,0.2797487495638013,0.0,0.0,0.0,0.5120461800425894,0.0,0.2609024179620034,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8636363636363615,0.10770750988142294,0.25763378095687967,0.0,0.04547851305035592,0.0,0.0,0.25,0.3128256849890738,0.0,0.0026044379622877385,0.0899,0.266312893081761,0.0,0.0,0.0,0.0,0.0,0.34780340185745584,0.0,0.0,0.0,0.0,0.2072205736894164,0.8636363636363615,0.0,0.34780340185745584,0.5701828574674782,0.9748526608618531,0.0,0.1399231323564737,0.34780340185745584,0.23048937918084733,0.8602545503145462,0.0,0.0,0.3333333333333333,0.0,0.08695652173913043,0.0025526483726866617,0.18762886597938144,0.058823529411764705,0.13906982059193237,0.0,0.20724094881398256,0.04547851305035592,0.0,0.0,0.0,0.0161,0.04547851305035592,1.0,0.0,0.13910907669978786,0.0,0.2071796128399902,0.25,0.0,0.8636363636363615,0.6145173086299365,0.08695652173913043,0.0,0.0162,1.0,0.0933,0.0158,1.0,0.0,0.0,0.0899,0.0,0.5324675324675325,0.0,0.13911829708037685,0.0,0.0,0.0,0.20372234007865744,0.0,0.0870034542314335,1.0,0.005747126436781609,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5892857142857135,0.1341642228739003,0.20350563465820903,0.0,0.22726074347482203,0.0,1.0,0.0,0.18271978483778784,0.0,0.0,0.0994,0.43919867475292,0.0,0.0,0.0,0.375,0.0,0.17395387665657933,0.0,0.0,1.0,0.0,0.15182987141444115,0.5892857142857135,0.0,0.17395387665657933,0.9160290221005898,0.9607162975191057,0.0,0.10977660341100166,0.17395387665657933,0.16107264405586208,0.9294231949762544,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.16701030927835053,0.23529411764705882,0.12467146611815794,0.0,0.15181023720349565,0.22726074347482203,0.0,0.0,0.0,0.0223,0.22726074347482203,0.0,0.0,0.12459528860109412,0.0,0.15180102915951973,0.0,0.0,0.5892857142857135,0.0,0.0,0.0,0.0223,0.020499259572667655,0.1028,0.0219,1.0,0.0,0.0,0.0994,0.0,0.4878984651711925,0.0,0.12469466092823077,0.0,0.0,0.0,0.19650670842407386,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5892857142857135,0.22462705597347957,0.8139719279303597,0.0,0.0,0.0,1.0,0.08333333333333333,0.9285594217515549,0.0,0.0,0.0,0.11727875112309073,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.043514557028070534,0.0,0.0,0.0,0.0,0.01026211671612265,0.5892857142857135,0.0,0.043514557028070534,0.4070084101113475,0.5412988514906419,0.0,0.0066058131155416755,0.043514557028070534,0.5117357117709189,0.5727514374683823,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.48453608247422686,0.20588235294117646,0.007427722545994744,0.0,0.010237203495630464,0.0,0.25,0.0,0.0,0.0193,0.0,0.5,0.0,0.0073685385731829854,0.0,0.010291595197255574,0.08333333333333333,0.0,0.5892857142857135,0.6994758654314968,0.0,0.0,0.0194,0.024412946900782738,0.0,0.0189,1.0,0.2,0.0,0.0,0.0,0.8825265643447462,0.0,0.007444457368849598,0.0,0.0,0.0,0.5412709977900242,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7337662337662323,0.1621828381996685,0.20137436174280765,0.0,0.0,0.0,1.0,0.25,0.6799462094469659,0.0,0.0,0.0,0.12255727762803233,0.0,0.0,0.0,0.375,0.0,0.043514557028070534,0.0,0.0,0.0,0.0,0.03857566765578635,0.7337662337662323,0.0,0.043514557028070534,0.7317846661222637,0.3906291043317037,0.0,0.02594282969012731,0.043514557028070534,0.386691702851778,0.5900662680080618,0.0,0.0,0.6666666666666665,0.0,0.0,0.0,0.18762886597938144,0.3235294117647059,0.0250257113472746,0.0,0.038576779026217235,0.0,0.25,0.0,0.0,0.0439,0.0,0.5,0.0,0.025008373339287706,0.0,0.038593481989708404,0.25,0.0,0.7337662337662323,0.8803022915650901,0.0,0.0,0.0442,0.03087846414216205,0.0,0.0432,1.0,0.0,0.0,0.0,0.25,0.462219598583235,0.0,0.025008723973479117,0.0,0.0,0.0,0.23329133439873764,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.7499999999999982,0.3542011985209741,0.5473210068155745,0.0,0.0,0.0,1.0,0.0,0.8589678937636578,0.0,0.0016668402958641526,0.056,0.12292228212039531,0.0,0.0,0.0,0.25,0.3333333333333333,0.34780340185745584,0.0,0.0,1.0,0.0,0.11646884272997034,0.7499999999999982,0.0,0.34780340185745584,0.7828458805729547,0.6834271564366106,0.0,0.12262791256305547,0.34780340185745584,0.44842154676681134,0.46650514261131476,0.0,0.0,0.0,0.0,0.08695652173913043,0.0017017655817911082,0.3814432989690722,0.5294117647058824,0.09564621186150155,0.0,0.11647940074906368,0.0,0.5,0.0,0.0,0.039,0.0,0.5,0.0,0.0956793569275427,0.0,0.11578044596912522,0.0,0.0,0.7499999999999982,0.6058020477815699,0.08695652173913043,0.0,0.0392,0.026705627247725832,0.0581,0.0384,1.0,0.0,0.0,0.056,0.0,1.0,0.0,0.09561474933116201,0.0,0.0,0.0,0.45524698191362173,0.0,0.0870034542314335,0.0,0.003757736516357206,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5568181818181799,0.090430957541757,0.07526936140540297,0.0,0.0908252043237543,0.0,1.0,0.9166666666666666,0.248613212304589,0.0,0.010730284404625482,0.0628,0.3353548966756514,0.0,0.0,0.0,0.375,0.0,0.17395387665657933,1.0,0.0,0.0,0.0,0.07727497527200791,0.5568181818181799,0.0,0.17395387665657933,0.18901935151228208,0.9336858491222689,0.0,0.05020417967811674,0.17395387665657933,0.767280835582678,0.5909996423080631,0.0,0.14285714285714285,0.3333333333333333,0.0,0.0,0.010742395235056369,0.05154639175257732,0.10588235294117647,0.05359387498571592,0.0,0.07727840199750313,0.0908252043237543,0.25,0.0,0.0,0.0376,0.0908252043237543,0.5,0.0,0.0535893714413308,0.0,0.07718696397941681,0.8333333333333333,0.0,0.5568181818181799,0.8306923451974646,0.0,0.0,0.0378,0.03157658134123123,0.0652,0.0369,1.0,0.0,0.0,0.0628,0.0,0.3925619834710744,0.0,0.05362335698499476,0.0,0.0,0.0,0.07104126495960453,0.0,0.0,0.0,0.023430592396109638,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.6461038961038952,0.2820986867270177,0.7150167577659312,0.0,0.13630371737411018,0.0,1.0,0.0,0.21953269457051605,0.0,0.02000208355036983,0.1547,0.272868935309973,0.0,0.0,0.0,0.75,0.0,0.34780340185745584,1.0,0.0,0.0,0.0,0.27287339268051436,0.6444805194805188,0.0,0.34780340185745584,0.7828967395379581,0.7588657687452535,0.0,0.21462887340859954,0.34780340185745584,0.20666588428588195,1.0,0.0,0.0,0.27777777777777773,0.0,0.17391304347826086,0.01999574558604552,0.45567010309278355,0.24705882352941178,0.2443149354359502,0.0,0.2729088639200999,0.13630371737411018,0.25,0.0,0.0,0.077,0.13630371737411018,1.0,0.0,0.24427821815339956,0.0,0.2728497917177163,0.0,0.0,0.6444805194805188,0.39303998049731836,0.17391304347826086,0.0,0.0775,0.03188861857414851,0.1606,0.0757,1.0,0.0,0.0,0.1547,0.0,0.6351829988193625,0.0,0.24427125741537742,1.0,0.0,1.0,0.4814124523486529,0.0,0.17389896373056993,0.0,0.043987621573828475,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5324675324675319,0.04453015427769986,0.5045915153969003,0.0,0.04547851305035592,0.0,0.0,0.0,0.24777273491343077,0.0,0.0,0.0177,0.2584933737645988,0.0,0.0,0.0,0.0,0.0,0.08692476260043826,0.0,0.0,0.0,0.0,0.02312067260138477,0.5324675324675319,0.0,0.08692476260043826,0.5950143547793165,0.7119335460305791,0.0,0.017535431179437903,0.08692476260043826,0.5489965966435864,0.4349286802437474,0.0,0.0,0.4444444444444445,0.0,0.0,0.0,0.08247422680412371,0.1764705882352941,0.02159753171066164,0.0,0.023220973782771537,0.04547851305035592,0.0,0.0,0.0,0.0185,0.04547851305035592,0.5,0.0,0.021547393100368427,0.0,0.023156089193825044,0.0,0.0,0.5324675324675319,0.5393100926377377,0.0,0.0,0.0186,0.029997884493336156,0.0184,0.0182,1.0,0.0,0.0,0.0177,0.0,1.0,0.0,0.021519134581830867,0.0,0.0,0.0,0.07572689689597012,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6136363636363633,0.13218793828892006,0.8520002474301009,0.0,0.1817822304244661,0.0,0.0,0.0,0.06404437720625311,0.0,0.0,0.078,0.2460270664869721,0.0,0.0,0.0,0.875,0.0,0.17395387665657933,0.0,0.0,0.0,0.0,0.12870919881305637,0.6136363636363633,0.0,0.17395387665657933,0.46562938088779626,0.7671908511428144,0.0,0.08383377372087436,0.17395387665657933,0.5486445252904588,0.42057295495977703,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.1958762886597938,0.5294117647058824,0.07839104102388299,0.0,0.12871410736579278,0.1817822304244661,0.25,0.0,0.0,0.0224,0.1817822304244661,0.5,0.0,0.0783744557329463,0.0,0.12864493996569468,0.0,0.0,0.6136363636363633,0.6485860555826426,0.0,0.0,0.0226,1.0,0.0809,0.0221,1.0,0.0,0.0,0.078,0.25,0.8958087367178277,0.0,0.07839944166569733,0.0,0.0,0.0,0.18642696412110185,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.6931818181818183,0.1518232819074334,0.9251748880941135,0.0,0.31821776957553377,0.0,1.0,0.0,0.21886031265758954,0.0,0.0,0.0986,0.24671495956873313,0.0,0.0,0.0,0.25,0.0,0.17395387665657933,0.0,0.0,0.0,0.0,0.1531899109792285,0.6931818181818183,0.0,0.17395387665657933,0.7224116914820091,0.4653358745614874,1.0,0.10809512370886379,0.17395387665657933,0.5683605210656026,0.27068943621869057,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.1752577319587629,0.29411764705882354,0.1202148325905611,0.0,0.15318352059925097,0.31821776957553377,0.25,0.0,0.0,0.0431,0.31821776957553377,0.5,0.0,0.120241152171486,0.0,0.15314873805439844,0.0,0.0,0.6931818181818183,0.6158581179912237,0.0,0.0,0.0433,0.03175111064099852,0.1023,0.0424,1.0,0.0,0.0,0.0986,0.0,0.49468713105076745,0.0,0.12027451436547633,0.0,0.0,0.0,0.20615170337212532,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.6298701298701292,0.22261889583067704,0.6568172616235912,0.0,0.0908252043237543,0.0,1.0,0.25,0.9670532862665995,0.0,0.03375351599124909,0.0,0.2584933737645988,0.0,0.0,0.0,0.0,0.0,0.17395387665657933,0.0,0.0,0.0,0.0,0.16345202769535114,0.6298701298701292,0.0,0.17395387665657933,0.6228190591352748,0.6767822230489658,0.0,0.12046601008887821,0.17395387665657933,0.4873254312874076,0.5767464072374644,0.0,0.14285714285714285,0.6111111111111112,0.0,0.0,0.03382259093809827,0.27835051546391754,0.11764705882352942,0.11941492400868473,0.0,0.1634207240948814,0.0908252043237543,0.0,0.0,0.0,0.0965,0.0908252043237543,0.5,0.0,0.11945964050463324,0.0,0.163440333251654,0.25,0.0,0.6298701298701292,0.8012554851292052,0.0,0.0,0.0971,0.03134123122487836,0.0,0.0949,1.0,0.0,0.0,0.0,0.0,0.39787485242030696,0.0,0.11946027684075838,0.0,0.0,0.0,0.34464755111324014,0.0,0.0,0.0,0.07427055702917772,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5568181818181799,0.06454800459008034,0.4037778077693052,0.0,0.04547851305035592,0.0,1.0,0.0,0.5177340729534375,0.0,0.0030211480362537764,0.0264,0.3353548966756514,0.0,0.0,0.0,0.75,0.0,0.17395387665657933,0.0,0.0,1.0,0.0,0.05539070227497527,0.5568181818181799,0.0,0.17395387665657933,0.30095009071207207,0.4829857562341706,0.0,0.038073504684122024,0.17395387665657933,0.864980636075578,0.3389643268145277,0.0,0.0,0.5555555555555556,0.0,0.0,0.008083386513507764,0.04123711340206186,0.02941176470588236,0.038281339275511375,0.0,0.0707865168539326,0.07540205641972053,0.0,0.0,0.0,0.0286,0.04547851305035592,0.5,0.0,0.03661940381824272,0.0,0.05280568488115658,0.0,0.0,0.5568181818181799,0.9296684544124816,0.0,0.0,0.0219,0.03382166278823778,0.0193,0.0395,1.0,0.0,0.0,0.0272,0.0,0.3010625737898466,0.0,0.049086890775852036,1.0,0.0,0.0,0.050350416030979915,0.0,0.0,0.0,0.005083996463306808,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.7337662337662323,0.1810850439882698,0.7997250151832107,0.0,0.1817822304244661,0.0,1.0,0.0,0.7881996974281392,0.0,0.009375976664235857,0.1459,0.48455750224618144,0.0,0.0,0.0,0.125,0.0,0.34780340185745584,0.0,0.0,0.0,0.0,0.2341740850642928,0.7337662337662323,0.0,0.34780340185745584,0.8630932818264586,0.7692611621622814,0.0,0.18796540956041316,0.34780340185745584,0.4249501232249735,0.7574141758627403,0.0,0.2857142857142857,0.7777777777777777,0.0,0.21739130434782608,0.009359710699851096,0.3814432989690722,0.11764705882352942,0.2285453091075306,0.0,0.234207240948814,0.1817822304244661,0.25,0.0,0.0,0.1365,0.1817822304244661,0.5,0.0,0.22853634029250863,0.0,0.23425630972800787,0.0,0.0,0.7337662337662323,0.38036323744514866,0.21739130434782608,0.0,0.1372,0.0265178760313095,0.1514,0.1341,1.0,0.0,0.0,0.1459,0.0,0.2609208972845337,0.0,0.2285681051529603,1.0,0.0,0.0,0.44727657707341223,0.0,0.2174006908462867,0.0,0.02055702917771883,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.35551948051947946,0.08411959709294914,0.4414490406460175,0.0,0.2727392565251779,0.0,1.0,0.0,0.6602790384938646,0.0,0.0,0.077,0.3353548966756514,0.0,0.0,0.0,0.125,0.0,0.08692476260043826,0.0,0.0,0.0,0.0,0.046364985163204746,0.35551948051947946,0.0,0.08692476260043826,0.7804338014417473,0.8841221772859141,0.0,0.030626951717511407,0.08692476260043826,0.887982631146579,0.4788623619106495,0.0,0.0,0.3888888888888889,0.0,0.0,0.0,0.03711340206185568,0.10000000000000002,0.021711804365215404,0.0,0.04631710362047441,0.2727392565251779,0.0,0.0,0.0,0.0376,0.2727392565251779,0.5,0.0,0.02177068214804064,0.0,0.04631217838765009,0.0,0.0,0.35551948051947946,0.8739639200390052,0.0,0.0,0.0378,0.03297281573936958,0.0799,0.037,1.0,0.0,0.0,0.077,0.0,0.6706021251475798,0.0,0.02175177387460742,0.0,0.0,0.0,0.04021431533014786,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8068181818181817,0.2867206426112457,0.11471196886879459,0.0,0.2727392565251779,0.0,1.0,0.0,0.7320558076987729,0.0,0.08063339931242838,0.1779,0.08195754716981131,0.0,0.0,0.0,0.375,0.0,0.34780340185745584,0.0,0.0,0.0,0.0,0.3050197823936696,0.8068181818181817,0.0,0.34780340185745584,0.8312033913630791,0.432762868030055,0.0,0.2619505164544799,0.34780340185745584,0.4057622344795211,0.7749337077618044,0.0,0.0,0.4444444444444445,0.0,0.30434782608695654,0.08062114443735376,0.3814432989690722,0.35294117647058826,0.029825162838532746,0.0,0.30499375780274657,0.2727392565251779,0.25,0.0,0.0,0.1474,0.2727392565251779,0.5,0.0,0.02980908786424026,0.0,0.3049497672139182,0.0,0.0,0.8068181818181817,0.455143832276938,0.30434782608695654,0.0,0.1482,0.01657763909456315,0.1846,0.1449,0.0,0.0,0.0,0.1779,0.0,0.40112160566706023,0.0,0.029777829475398393,0.0,0.0,0.0,0.45524698191362173,0.0,0.3044041450777202,0.0,0.17749778956675508,0.0
