SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LANDAREA_AVG,LIVINGAREA_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,LANDAREA_MODE,LIVINGAREA_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,LANDAREA_MEDI,LIVINGAREA_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,CODE_GENDER_F,CODE_GENDER_M,CODE_GENDER_XNA,NAME_TYPE_SUITE_Children,NAME_TYPE_SUITE_Family,NAME_TYPE_SUITE_Group of people,NAME_TYPE_SUITE_Other_A,NAME_TYPE_SUITE_Other_B,"NAME_TYPE_SUITE_Spouse, partner",NAME_TYPE_SUITE_Unaccompanied,NAME_INCOME_TYPE_Businessman,NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE_Maternity leave,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE_Unemployed,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Academic degree,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Unknown,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_Co-op apartment,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,WEEKDAY_APPR_PROCESS_START_FRIDAY,WEEKDAY_APPR_PROCESS_START_MONDAY,WEEKDAY_APPR_PROCESS_START_SATURDAY,WEEKDAY_APPR_PROCESS_START_SUNDAY,WEEKDAY_APPR_PROCESS_START_THURSDAY,WEEKDAY_APPR_PROCESS_START_TUESDAY,WEEKDAY_APPR_PROCESS_START_WEDNESDAY,HOUSETYPE_MODE_block of flats,HOUSETYPE_MODE_specific housing,HOUSETYPE_MODE_terraced house,WALLSMATERIAL_MODE_Block,WALLSMATERIAL_MODE_Mixed,WALLSMATERIAL_MODE_Monolithic,WALLSMATERIAL_MODE_Others,WALLSMATERIAL_MODE_Panel,"WALLSMATERIAL_MODE_Stone, brick",WALLSMATERIAL_MODE_Wooden,EMERGENCYSTATE_MODE_No,EMERGENCYSTATE_MODE_Yes,DAYS_EMPLOYED_ANOMALIE,1,EXT_SOURCE_1^2,EXT_SOURCE_1 EXT_SOURCE_2,EXT_SOURCE_1 EXT_SOURCE_3,EXT_SOURCE_1 DAYS_BIRTH,EXT_SOURCE_2^2,EXT_SOURCE_2 EXT_SOURCE_3,EXT_SOURCE_2 DAYS_BIRTH,EXT_SOURCE_3^2,EXT_SOURCE_3 DAYS_BIRTH,DAYS_BIRTH^2,EXT_SOURCE_1^3,EXT_SOURCE_1^2 EXT_SOURCE_2,EXT_SOURCE_1^2 EXT_SOURCE_3,EXT_SOURCE_1^2 DAYS_BIRTH,EXT_SOURCE_1 EXT_SOURCE_2^2,EXT_SOURCE_1 EXT_SOURCE_2 EXT_SOURCE_3,EXT_SOURCE_1 EXT_SOURCE_2 DAYS_BIRTH,EXT_SOURCE_1 EXT_SOURCE_3^2,EXT_SOURCE_1 EXT_SOURCE_3 DAYS_BIRTH,EXT_SOURCE_1 DAYS_BIRTH^2,EXT_SOURCE_2^3,EXT_SOURCE_2^2 EXT_SOURCE_3,EXT_SOURCE_2^2 DAYS_BIRTH,EXT_SOURCE_2 EXT_SOURCE_3^2,EXT_SOURCE_2 EXT_SOURCE_3 DAYS_BIRTH,EXT_SOURCE_2 DAYS_BIRTH^2,EXT_SOURCE_3^3,EXT_SOURCE_3^2 DAYS_BIRTH,EXT_SOURCE_3 DAYS_BIRTH^2,DAYS_BIRTH^3,DAYS_EMPLOYED_PERC,INCOME_CREDIT_PERC,ANNUITY_INCOME_PERC,PAYMENT_RATE,DEBT_CREDIT_RATIO,REGION_POPULATION_GROUP
209376,0,0.0,0.0,1.0,0.0,0.0005462757076578,0.115729213483146,0.0936121351302351,0.1022471910112359,0.7826384142173617,0.0937695947101408,0.8227950713359273,0.2720195390016791,1.0,0.0,0.0,1.0,1.0,0.0,0.0526315789473684,0.5,0.5,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.0,0.5202542296353716,0.8995579355192883,0.566296545616914,0.0876,0.0761,0.9821,0.0,0.1379,0.1667,0.04835,0.0745,0.0035,0.084,0.0745,0.9816,0.0,0.1379,0.1667,0.0461,0.0731,0.0011,0.0874,0.0757,0.9821,0.0,0.1379,0.1667,0.0489,0.0749,0.0031,0.0689,0.0,0.0,0.0,0.0,0.4078853046594982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5975019516979168,0.7729144032466335,0.4788235570011429,0.6710438993591864,0.8092044966309222,0.5578136093701664,0.8095595064646288,0.3209813211732524,0.5039822915828224,0.6918673915241074,0.4619635647826359,0.6126809121028206,0.3884879640155267,0.5313587845106649,0.7536329218396126,0.4686753305893276,0.6809279099811829,0.2738939713668687,0.4267398770380252,0.5725036374037356,0.7279263341722605,0.5076954827772181,0.7669489386649843,0.3202128644695088,0.4952192897741845,0.6917989362024853,0.1818528532296883,0.2968351099778122,0.4313729456755775,0.6001617465638758,0.165109021973009,0.0007133228554279,0.182046610895914,0.2171600896790027,0.0089947801072907,0.0
405907,0,0.0,0.0,1.0,0.0,0.0007770964292034,0.1319921348314606,0.1162949980862593,0.1044943820224719,0.5892002734107997,0.0937695947101408,0.7380025940337225,0.7597313387269119,1.0,0.0,0.0,1.0,0.0,0.0,0.0526315789473684,0.5,0.5,0.3913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.5202542296353716,0.7892215036448719,0.7116791686127378,0.068,0.0799,0.9747,0.0,0.1379,0.1667,0.0485,0.0508,0.0513,0.0693,0.0829,0.9747,0.0,0.1379,0.1667,0.0496,0.0529,0.0543,0.0687,0.0799,0.9747,0.0,0.1379,0.1667,0.0493,0.0517,0.0524,0.0549,0.1063829787234042,0.0,0.1063829787234042,0.0,0.6554360812425328,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4379171950917712,0.5805743262748841,0.515090300673148,0.4818381110501001,0.6228706136210641,0.6149033469281885,0.5976177765317344,0.5067291399155142,0.5328157041080473,0.4600496937548917,0.2899183872847995,0.394019245122052,0.3577984495894432,0.3276870174818307,0.4966564418983387,0.4423301078300551,0.4303606197067003,0.3701988700129114,0.3862506703132377,0.3462706195409762,0.4915828948090531,0.4910105538510567,0.4967192221231507,0.4435111059688842,0.45932519147711,0.4296942902452794,0.3607148648339666,0.394290413944208,0.3837103620099044,0.3458025260153055,0.165109021973009,0.0008430119277778,0.171524719580257,0.2543187625817759,0.0914951788463096,0.5
185023,0,0.0,0.0,0.0,0.0,0.0018927299166737,0.0785831460674157,0.0415785338732096,0.0629213483146067,0.1261107313738892,0.075699709285755,0.9803420881971464,0.7153106395970081,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.5202542296353716,0.1833935424595623,0.6344537768437696,0.1577,0.0893,0.9796,0.12,0.1034,0.3333,0.0174,0.1209,0.0281,0.1345,0.0867,0.9796,0.0806,0.069,0.3333,0.0155,0.1194,0.0004,0.1593,0.0893,0.9796,0.12,0.1034,0.3333,0.0177,0.1231,0.0287,0.0902,0.1063829787234042,0.0,0.1063829787234042,0.0,0.9990442054958184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1002228900609315,0.064597024861881,0.2198645424281175,0.1224701775328937,0.033633220049412,0.1273947906910775,0.0762062600867349,0.4028050081386218,0.2605900666699142,0.0673060738838215,0.0318231024798745,0.0209914137323715,0.0731336929962885,0.0411461540317057,0.0128409246767676,0.043879424722572,0.0262766036747703,0.1409041254903884,0.0904601560085393,0.0483171196856399,0.0061681179947913,0.0236385570883321,0.0147185026115088,0.0819235685890678,0.052221232867145,0.0300682907784209,0.255648134557047,0.1719955332445667,0.1029787837472535,0.0329818919891679,0.1872797569052952,0.003170506014914,0.0319071785277274,0.0804599057293772,0.1985028190693791,1.0
386481,0,0.0,0.0,1.0,0.0,0.0009309769102338,0.1573033707865168,0.0908321750166193,0.1573033707865168,0.5494987468671679,0.0184119021832069,0.7287613488975357,0.8710120592275988,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.5202542296353716,0.5670724885012306,0.6245230354433297,0.0876,0.0761,0.9821,0.0,0.1379,0.1667,0.04835,0.0745,0.0035,0.084,0.0745,0.9816,0.0,0.1379,0.1667,0.0461,0.0731,0.0011,0.0874,0.0757,0.9821,0.0,0.1379,0.1667,0.0489,0.0749,0.0031,0.0689,0.0212765957446808,0.1428571428571428,0.0212765957446808,0.1428571428571428,0.6594982078853047,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3635812575891572,0.3801241421559647,0.4119220630331562,0.4213840734930961,0.3215712541537834,0.3877581766474297,0.4127894518331632,0.3903054669205094,0.4494985777316478,0.417409950168717,0.2193602582273,0.2350785579882954,0.2607395406620896,0.26154691915684,0.2336487184275226,0.254172501085613,0.2708729044535939,0.2598315417739247,0.2969379482696683,0.291293859955065,0.1823542246323069,0.2224767474044229,0.2465220403232753,0.2454556493119785,0.2784452296316259,0.2853185972517978,0.2438413226044455,0.2919513090048344,0.3111955866479842,0.3039711480944091,0.0260118359390591,0.0008239482561602,0.1179614424480777,0.1013960384088001,0.0,0.5
323753,1,0.0,0.0,1.0,0.0,0.001007917150749,0.0523595505617977,0.0675852621824701,0.044943820224719,0.4697539302802461,0.0546086758251154,0.9702091439688716,0.4223782628606319,1.0,1.0,1.0,1.0,0.0,0.0,0.0526315789473684,0.5,0.5,0.6086956521739131,0.0,0.0,0.0,0.0,1.0,1.0,0.5202542296353716,0.7745604053627497,0.2613332726462006,0.0,0.0761,0.0,0.0,0.1379,0.1667,0.04835,0.0745,0.0035,0.0,0.0745,0.0005,0.0,0.1379,0.1667,0.0461,0.0731,0.0011,0.0,0.0757,0.0,0.0,0.1379,0.1667,0.0489,0.0749,0.0031,0.0,0.0,0.0,0.0,0.0,0.8518518518518519,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076628352490421,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3124111557608296,0.4813124234313157,0.1599674294327978,0.358222983915812,0.5999438549416585,0.2219184073979093,0.5182513846689852,0.0685226522237622,0.1730006444851652,0.3368459205246442,0.1747474874043716,0.275930396828586,0.0938815052089278,0.2065731254149057,0.404093353657341,0.1348484133350603,0.3152552686754259,0.0422870970951659,0.1059920354751805,0.2277344876172972,0.4646927684082244,0.173913658147153,0.4227506841562748,0.0588601107114515,0.146476286175835,0.3292586024239913,0.0179371864343755,0.047112489662679,0.1101263627589512,0.2295904049091742,0.0838656468439905,0.0025807535072424,0.0843264352103809,0.4254454802333054,0.1349272177100788,0.5
248998,0,0.0,1.0,0.0,0.0,0.0017003793153857,0.050876404494382,0.1126891077939606,0.044943820224719,0.0710298473456368,0.0725645556632275,0.6384565499351491,0.7617157685849488,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.551487957751703,0.724208504182348,0.3630470608131066,0.0876,0.0761,0.9821,0.0,0.1379,0.1667,0.04835,0.0745,0.0035,0.084,0.0745,0.9816,0.0,0.1379,0.1667,0.0461,0.0731,0.0011,0.0874,0.0757,0.9821,0.0,0.1379,0.1667,0.0489,0.0749,0.0031,0.0689,0.0,0.0,0.0,0.0,0.8972520908004779,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076628352490421,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3115134830515945,0.4493771821447379,0.22178873158605,0.1979536233607076,0.5244779957176685,0.2880684159350478,0.2715004540243761,0.1320757819165359,0.1345327694162831,0.0358214776307261,0.1739953936199869,0.2572522058456158,0.1299662591848801,0.1153701492683019,0.3527556564162598,0.1747928941082087,0.1649180040099298,0.0813901039213621,0.0823237563895655,0.0700990513732673,0.3798314385831589,0.2110786635651587,0.2070726650681588,0.1060760578218944,0.1065347816940248,0.0966471347713624,0.047999451332363,0.0508798579821787,0.0479658170880769,0.0165305324784166,0.1990171882462249,0.0042113135990768,0.0865085097172615,0.8365012571200823,0.0365720911056342,1.0
323496,0,0.0,1.0,0.0,0.0,0.0007001561886882,0.3475280898876404,0.1808384198545557,0.2696629213483146,0.8782752335383914,0.4445647836744,0.6771643968871596,0.2878949778659746,1.0,1.0,1.0,1.0,1.0,0.0,0.0526315789473684,0.5,0.5,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.5202542296353716,0.866271399322886,0.7209726880460987,0.0876,0.0761,0.9821,0.0,0.1379,0.1667,0.04835,0.0745,0.0035,0.084,0.0745,0.9816,0.0,0.1379,0.1667,0.0461,0.0731,0.0011,0.0874,0.0757,0.9821,0.0,0.1379,0.1667,0.0489,0.0749,0.0031,0.0689,0.0,0.0,0.0,0.0,0.6360812425328555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.003831417624521,0.08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6946187909096547,0.8025058472283733,0.6571398900691304,0.781150449009893,0.7504261594339543,0.6837413416463902,0.8407321365320876,0.5200387775943985,0.6918650445813473,0.8212308540456086,0.5790076194838236,0.685872074832511,0.5748319590331402,0.6661485670841901,0.7535316614068217,0.6193937138663295,0.7624335043900702,0.4784430468181644,0.6315797166932375,0.7183356359980789,0.65007272881493,0.5992814997494045,0.7670084704393433,0.4995965177855987,0.6546125371141247,0.7747699956235923,0.3750194582851592,0.5186270458753165,0.638583748586003,0.7600542189254251,0.470329158365684,0.0002237041650844,0.2830153295295555,0.0699889973517541,0.0,0.5
164868,0,0.0,1.0,1.0,0.0,0.0005462757076578,0.0454202247191011,0.0298342096251082,0.0258426966292134,0.6973684210526316,0.0937695947101408,0.4912451361867704,0.4729049000152647,1.0,0.0,0.0,1.0,1.0,0.0,0.0526315789473684,1.0,1.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.5202542296353716,0.6146893143865455,0.6005298648519538,0.0876,0.0761,0.9821,0.0,0.1379,0.1667,0.04835,0.0745,0.0035,0.084,0.0745,0.9816,0.0,0.1379,0.1667,0.0461,0.0731,0.0011,0.0874,0.0757,0.9821,0.0,0.1379,0.1667,0.0489,0.0749,0.0031,0.0689,0.0,0.0,0.0,0.0,0.8654719235364396,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4763389731047317,0.4715931529513716,0.4578987541673961,0.5563441015395286,0.3778429985050224,0.4082273925106173,0.5145172146703392,0.3681737385917223,0.5020254530908353,0.584757685503041,0.3288781960965896,0.333795136607829,0.3317281912576078,0.3940082139579171,0.3142118157025787,0.3062631117709709,0.3864219894430645,0.2805207684386142,0.3795593057561992,0.4417900927113193,0.2322560676146172,0.2538884150362959,0.333076615540896,0.2509795338592254,0.3370817120474157,0.4089362674047476,0.2233981641859994,0.316674334548267,0.399653804511008,0.4772268424711569,0.165109021973009,0.0017694312078143,0.0668097820588164,0.1408430288536408,0.0,0.5
164489,0,0.0,1.0,1.0,0.1052631578947368,0.0030468335244015,0.044943820224719,0.066054269656131,0.044943820224719,0.2584871269081795,0.1659351308214102,0.7457036316472114,0.2552282094336742,1.0,1.0,0.0,1.0,0.0,0.0,0.1578947368421052,0.5,0.5,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.5202542296353716,0.506803927470246,0.6005298648519538,0.0495,0.0436,0.9876,0.0,0.1034,0.1875,0.0085,0.0454,0.0,0.0378,0.0346,0.9866,0.0,0.069,0.1667,0.0,0.0406,0.0,0.05,0.0436,0.9876,0.0,0.1034,0.1875,0.0087,0.0462,0.0,0.0426,0.0,0.0,0.0,0.0,0.5827956989247312,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003831417624521,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1811623827428559,0.2398820302362143,0.2451182783664831,0.2069574870462036,0.2568502686893564,0.2920710077340435,0.2600957824725888,0.2772404826498785,0.2670134256473178,0.1562141520710668,0.0772250112845305,0.1047505132186757,0.1095633145850643,0.0918780430275538,0.1317762348216593,0.1351845100688138,0.1205150157637971,0.1303211417692915,0.1245656335380301,0.1010150874018378,0.1301727370536633,0.1497660985164686,0.1388231523484768,0.1558212214177149,0.1478667769522423,0.1267471297980005,0.1459773782990262,0.1462061928516201,0.1303327589315586,0.0877205291202143,0.3321380803281046,0.0080363643981755,0.0309939135889162,0.4952249725126301,0.1408065862234831,0.5
318633,1,0.0,0.0,0.0,0.0,0.0007386263089458,0.0486516853932584,0.1089824943091396,0.044943820224719,0.2281840966051492,0.0926295388474035,0.8615434500648509,0.4242100442680506,1.0,1.0,1.0,1.0,0.0,0.0,0.0526315789473684,0.5,0.5,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.5202542296353716,0.5599845856145684,0.8437852286986611,0.0876,0.0761,0.9821,0.0,0.1379,0.1667,0.04835,0.0745,0.0035,0.084,0.0745,0.9816,0.0,0.1379,0.1667,0.0461,0.0731,0.0011,0.0874,0.0757,0.9821,0.0,0.1379,0.1667,0.0489,0.0749,0.0031,0.0689,0.0,0.0,0.0,0.0,0.2320191158900836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1938755809436955,0.2741848033939708,0.4064168282679637,0.2047004461346056,0.3135827832369098,0.5172200649469728,0.2748677795978602,0.7121289050748841,0.4093974443845267,0.1342112527354826,0.085484731472384,0.1238543850855591,0.1879065861349792,0.0940362491148676,0.1664251064328015,0.2476414905052966,0.1317471564110552,0.3462789856832032,0.1975405138924862,0.0954871240223886,0.1756015381175048,0.2930464872645151,0.1621020530255982,0.4422464264371935,0.2504447601358484,0.1281100148646693,0.6009495475576059,0.3591881782002107,0.1911062432636996,0.0731266939659231,0.1939286684254836,0.0021175823709382,0.1678221785808357,0.8418582485092849,0.0,0.5
